00|00|09|57|CC|17, the steering has converged and the CMC is GO. You're looking great.|
||||CDR|Roger. The CMC is GO, 10 minutes, and 17 is GO on board.|
00|00|10|08|CC|17; Houston. You are GO for orbit - GO for orbit.|
00|00|10|11|CDR|Those are kind words, Robert. We're GO for orbit here.|
||||CC|Good show, Gene.|
||||||
|||||Tape 2/5|
00|00|10|33|CDR|Okay. 10:30, we're GO.|
||||CC|Roger, 17. You look great.|
00|00|11|05|CDR|Eleven minutes and we are GO.|
00|00|11|08|CC CDR|Roger, Gene. And cut-off will be at 11 plus 47, 11 plus 47. 11 plus 47. Roger.|
00|00|11|32|CDR|Okay. 11:30 and we're GO here. And - Standing by.|
||||CC|Roger, Gene. Cut-off time is still holding good, 11 plus 47.|
00|00|11|42|CDR|Okay. Cut-off at 42.|
||||CC|Understand. Cut-off at 42. Roger. We copy.|
00|00|12|03|CDR|We're looking at 93.1 by 89*5.|
||||CC|Roger, Gene. We're copying the DSKY,|
||||SC|Okay, Jack. Give - -|
00|00|12|24|CC|And the local horizontal maneuver has initiated, Gene.|
00|00|12|50|CDR|And, Houston, the - looks like the - tank pressures are venting.|
00|00|12|57|CC|Roger, Gene. The range safety is safe and we -you are in a GO orbit, nominal.|
||||CDR|Roger. GO orbit, nominal. Thank you.|
||||CC|And, 17, I'll be unable to update that AOS time, but 52:20 is looking good.|
||||CDR|Roger.|
00|00|14|10|LMP|Houston, can you confirm - MAIN BUS TIE A/C, OFF?|
||||CC|Stand by on that, Jack.|
||||||
Tape 2/6||||||
00|00|14|18|LMP|I've been carrying very low amps on the BAT BUS, and I did not see a drop. I’m carrying about 2 amps now. Volts are 3 - 30.5.|
||||CC|Jack, go ahead and take the B/C motor switch OFF.|
00|00|14|48|LMP|Okay. It's OFF. And I confirm that one.|
||||CC|And we think it's the EDS POWER switch and the fuel cell ... switch that are drawing the current that you're seeing there.|
||||LMP|Okay. That could well be.|
||||CC|Okay, Jack, we're going to lose you in about 1 minute off of Vanguard here and see you at 52:20.|
||||LMP|Roger; we're pressing and thanks, Bob.|
00|00|15|11|CDR|Okay, Bob. Everything is looking GO on board. Everything's stable. We can see the APS firing, and our altitudes look good.|
||||CC|Geno, everything is in good shape down here. The booster’s in good shape; you're looking good; and their AOS time is 52:20 as I'gave you.|
||||CDR|We got that, babe. We'll see you coming around.|
||||CC|Good show, babe. A little late but a good show.|
||||CDR|Outstanding ride.|
00|00|16|26|CC|17, Houston. We're hanging with you here. Looks like you're hanging in Vanguard a little longer than we expected. END OF TAPE|
||||||
|||||Tape 3/1|
||||APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION CARNARVON (REV l)|
00|00|52|20|LMP|Hello, Houston; how do you read 17?|
||||CC|17, read you loud and clear.|
||||LMP|Hey, we're going real well up here, Bob. Have no significant anomalies as yet; and we've just about completed our part of the insertion checklist. Gene has his SCS check yet, and Ron's got some P52 numbers for you. And the only thing I've seen so far is a - some spurious MASTER ALARM without caution and warning that seem to be associated with moving switches on panel 2.|
||||CC|Okay. Can you get a sudden - what switches anywhere - any ... any switches on?|
||||LMP|So far, it's been fairly random. Some that I remember is the SECONDARY COOLANT LOOP EVAP switch, the LAMP TEST switch, - see - I think I got one with the TEMP IN AUTO switch. Gene got one doing something. I can't remember exactly what it was.|
||||CC|Okay - -|
||||LMP|Probably random.|
||||CC|- - we copy. Jack, we're standing by for that P52 data. We've only got about a 4-minute - a 5-minute pass here. We'll take the 52 data, and I got a few updates for you.|
||||LMP|Okay.|
||||CMP|Okay; 52 data is coming. NOUN 71 is 24 and 30; NOUN 05 is .01; NOUN 93s are plus .080, plus .029, plus .018; and we torqued at 35:25.|
||||CC|Okay. We copy that. Okay, while we're filling in some here, you might want to know this, Jack. Your sunset and sunrise times in the Launch Checklist|
||||||
Tape 3/2||||||
|||||are all off by 8 - approximately 8 minutes and 30 seconds. That every - sunset and sunrise will occur about 8 minutes and 30 seconds sooner than in the - in the Launch Checklist. That's an approximate number.|
||||LMP|Okay, we got you.|
||||CC|Okay. And on page 2-17 of the Launch Checklist, you're going to want to delete all reference to Honeysuckle AOS and LOS and delete all reference to Canaries AOS and LOS.|
||||LMP|Wilco.|
||||CC|And we want to add an Ascension pass; AOS at Ascension, 01 plus 54 plus 00, and Ascension LOS will be 02:00:16.|
00|00|55|13|LMP|Okay, Bob; you're going to have to repeat that.|
||||CC|Okay, stand by. Let me give you a page. On 2-17 - let's go Hawaii AOS first of all. On Hawaii AOS, on page 2-17. AOS - -|
||||LMP|Go.|
||||CC|- - is 01 plus 17 plus 24. Hawaii LOS, 01 plus 22 plus 49.|
||||LMP|Roger. Now what about the Ascension?|
||||CC|Okay, here - give you the Ascension again now. AOS, 01 plus 54 plus 00. Ascension LOS will be 02:00:16. Over.|
||||LMP|Okay, I got those. Hawaii is 01 plus 17 plus 24, and LOS is 01 plus 22 plus 49. And Ascension is AOS, 01 plus 54:00; and LOS, 02 plus 00:16.|
||||CC|Roger, Jack. Good copy. And booster's looking good down here and you're looking good.|
||||LMP|Okay, and I'll do a better job of itemizing those switches. We were pressing pretty hard, and I'll -I’ll be able to go back and get most of them, I think. And we'11 keep an eye on it - on the MASTER ALARMS.|
||||||
|||||Tape 3/3|
||||CC|Roger, Jack. We understand. And I think we copied most of what you said there, and we're working on it.|
||||CDR|Okay, Bob; other than that MASTER ALARM, all is well on America, and I understand the booster is looking good to you.|
||||CC|That's affirmative.|
||||LMP|And, Bob, let me add that not - we did get spurious MASTER ALARMs without switch movement, but many came with switch movements. We’ve had about seven.|
||||CC|Okay; understand.|
||||LMP|That was only after insertion.|
||||CC|Seven times that your heart doesn't need, huh?|
||||LMP|Oh, we were paying attention to a sunset that was the biggest - -|
||||CDR|Sunrise.|
||||IMP|- - or sunrise or something that we saw. It was the biggest rainbow I'd ever seen.|
||||CC|Beautiful. We can't wait to hear what you had to say about that - the ignition on the S-II. It sounded pretty spectacular.|
||||LMP|Bob, just let it be said that that was quite a booster ride. When we get a chance a little later - -|
||||CC|Roger.|
||||LMP|- - maybe we'll be able to tell you something.|
||||CC|We’re about ready to lose comm here. You're looking great, guys, and we’ll pick you up in Hawaii here shortly.|
||||CDR|Okay, we're looking at the deserts of Australia right now and, again, everything's good on board.|
||||||
Tape 3/4||||||
||||CC|Roger. Pick you up at 01:17:24.|
00|00|58|24|LMP|Roger. STDN (REV 1/2)|
00|01|17|25|IMP|Hello, earthlings. We're back with you.|
||||CC|Roger, Jack. Read you loud and clear; how us?|
||||LMP|You're loud and clear. And no change systems-wise that I've seen.|
||||CC|Roger, Jack. Any more MASTER ALARMs?|
||||LMP|We had one when Ron's - looked like his neck ring hit panel 2. ...|
||||CC|Okay. Sounds like we had something loose in panel 2, huh?|
||||LMP|Yes. 1 don't know - It may be annoying, but so far it doesn't seem to be a problem.|
||||CC|Roger. Just for your information, everything is looking outstanding and no problems. We're taking a good look at the data here at Hawaii, and we'll make a GO/NO GO decision about 60 seconds after acquisition at Goldstone. But there's nothing right now to lead us to believe that zero opportunity will be required.|
||||LMP|Okay, Bob, understand that. We are prepared, however . Spacecraft, other than those MASTER ALARMs, is looking very good. We got the docking probe extended. The SCS reference attitude check is complete.|
||||CC|Roger.|
||||LMP|Hey, Bob, 1 just remembered smother switch that 1 think gave us a MASTER ALARM was HO QUANTITY INDICATOR.|
||||||
|||||Tape 3/5|
||||CC|Roger. Copy that, Jack. H^O QUANTITY INDICATOR.|
||||CC|Roger - 17, we're going to lose you in about 30 seconds. But when you get over the stateside here, we're going to take - take the dump on the data, and we'll read it out real carefully so when you get in TLC we ought to be able to see where that MASTER ALARM glitch is coming in to.|
||||LMP|Okay, Bob. And - yell at me if you want anything done on the comm with this change in AOS LOS stuff.|
||||CC|Negative on that right now. We’ll see you at 01:28:59 through Goldstone.|
||||CDR|Okay, 01:28:59, Bob. We'll be there.|
00|01|22|48|CC|Roger, Gene.|
|||||GOLDSTONE (REV 2}|
00|01|28|00|CC|17, Houston. We're back with you.|
||||CDR|Okay, Bob. We're still same as before and ready when you are for TLI.|
||||CC|Roger.|
||||LMP|I can see the lights of southern California, Bob.|
||||CC|Roger, Jack.|
||||LMP|We're going to be going a little bit south of that area.|
||||CC|Right. Your ground track looks like it's taking you right up over the mid part of Baja California.|
||||LMP|Yes, sir; I'll believe that. I'll bet you I can see Ensenada right now.|
||||CC|Roger.|
||||CMP|Bob, I expect he'll probably be able to see the lights of Silver City, too.|
||||||
||||||
||||LMP|Well, I'm sure going to be looking for them, I'll tell you.|
00|01|29|59|CC|Jack, just for your information, you’ll probably -when you come up a little farther in this orbit here and get over Mexico, you should be able to see all that bad weather that was giving us so much worry and had Tindall and New Orleans and everything all messed up this morning when I went through there. They had a pretty bad line of weather along there.|
||||LMP|I assume it wasn't too bad. I think you made it, didn't you?|
||||CC|Oh, yeah, I made it, but I had to - you know, I had to work at it. But it's a - we were - I was worried about it getting down as towards MILA there after - you know if we had to scrub and go tomorrow night. Boy, I'm sure glad we got you off tonight.|
||||LMP|Guess who else is.|
||||CC|No, I can't - I wouldn't believe that.|
||||CC|Parker can't make it back. He's got to come back on the ... So you might have to have Young on for a while after we do a TLI.|
||||LMP|Hey, you just wouldn't believe, Bob, the light you can see in the west right now. It must be absolutely clear.|
||||CC|Roger, Jack. Sounds spectacular. Jack, people in the room here want to know if you've been down your checklist yet?|
00|01|31|24|LMP|Oh, we got that out of the way in about 5 minutes. Have we missed something?|
||||CC|There's a different checklist here we're talking about.|
||||LMP|(Laughter) If you're talking about the Flight Plan, yes.|
||||CC|Roger.|
||||||
|||||Tape 3/7|
||||CMP|What a waste.|
||||LMP|If I'm not mistaken, we must be just south of Arizona now. Is that right, Bob?|
||||CC|That looks real good. Yes, you’re over Mexico there, and looks like you're - oh - maybe a hundred miles south of the border there.|
||||LMP|Okay. I was pretty sure I was looking up in the Phoenix-Tucson complex there.|
||||CC|Roger. Understand.|
||||LMP|Clear night.|
||||CC|Little better than ... Florida.|
||||LMP|The west is always that way. I wish it was daylight so we could see Sonora and that country. That's spectacular, I'll bet you.|
||||CC|Roger.|
||||LMP|Man's field of stars on the Earth is competing with the heavens, Bob.|
||||CDR|Bob, you're coming through with a large squeal right now in the background.|
||||CC|Understand ...|
||||LMP|Okay, I think we got the Gulf Coast showing up now by the band of lights, Bob.|
||||CC|Roger.|
||||CDR|Okay, Bob. Assume the booster is still looking good, and we'll be GO for a nominal TLI.|
||||CC|That's affirmative.|
||||LMP|Okay.|
||||CDR|And you're still coming up with a loud squeal.|
||||CC|Roger. ...|
||||||
Tape 3/8||||||
||||CC|17, how do you read?|
||||CDR|No, Bob, you still got the loud squeal.|
||||LMP|Would you believe we're just south of Houston now, Bob?|
00|01|35|17|CC|17, axe you receiving Houston now?|
||||CDR|All right, Bob. You came up unreadable with the squeal that time.|
||||CC|Am I still squealing? This is Houston.|
||||CDR|That's affirm. You're very loud, almost unreadable with the squeal. Bob, why don't you give us the short count?|
||||CC|Geno, don't change anything. We think it's a ground site situation here, and just stand by.|
||||CDR|I believe it's in the VHF, Bob.|
||||LMP|Okay, Bob. I'm not sure exactly where we are, but I’m looking out - to an awful lot of horiz - lights on the horizon out there at 12 o'clock, and an awful lot of lightning in the clouds out there.|
||||CC|Roger. I - we show you just about over the middle of the Gulf. Looking ahead, you're probably seeing the very southern tip of Florida there.|
||||CDR|It looks like almost the entire Florida peninsula has got lights - got lightning on it somewhere.|
||||CC|Roger. How does my comm sound to you now, Gene?|
||||CDR|Okay, give us a quick short count.|
||||CC|Roger. Short count follows: 5 > ^, 3, 2, 1, 1, 2, 3, 4, 5; short count out.|
||||CDR|Bob, you’re all right now.|
||||CC|Okay.|
||||||
|||||Tape 3/9|
||||CDR|And can you give us a feel for what the final weather was at the Cape - at launch?|
||||CC|Yes. Let me get that for you. The reason why we had that problem on the comm is we just handed over from Texas to MILA, and we're - and you're going through MILA now. And it's great. So we have a little problem with our Texas site.|
||||CDR|Okay.|
||||CC|The television coverage had you all the way through staging very well on - and the S-II ignition. Then, you went right behind a cloud for a while, but they were tracking you pretty well.|
||||CDR|Okay.|
||||CC|They also - cut in for about a half minute or so and showed a view of the crowd in just the available light from the booster, and it stood out pretty well.|
||||LMP|Okay, Bob. We're going right over Florida now, looking down at Miami. A beautiful view of the Keys all lit up, and I just saw a shooting star right over Miami.|
||||CC|Roger.|
||||LMP|That's a very, very fine view of Miami. Hard to believe.|
||||CC|I'll bet they sat there and watched you go.|
00|01|38|44|LMP|Looks like we're right over the Bahamas now, Bob.|
||||CC|Roger. I'11 buy that.|
||||LMP|Well, I'm not easily impressed, Bob. But I'm certainly impressed by this one.|
||||CC|Roger. What's the CMP doing? We haven't heard much from him. Is - is he at the other window?|
||||CMP|He's crawling around looking for things down in the LEB.|
||||||
Tape 3/10||||||
||||CC|(Laughter) Okay. They won't let you have a window tonight, huh, Ron?|
||||CMP|No, I'll catch one here pretty quick.|
||||CC|Just a reminder, if you haven't already done it. There is no need to unstow the TV, because due to this late launch, there's just no site available.|
||||CDR|Okay, Bob. We're not going to unstow it.|
||||LMP|Bob, I don't - I guess there's no site available for some time, is that correct?|
||||CC|That's affirmative. And if I can pull one of you guys away from a window, I've got a TLI plus 90 pad.|
||||LMP|Oh, I’d love to copy that. Just a minute.|
00|01|4l|29|LMP|Hello, Houston; Apollo 17. How do you read?|
||||CC|17, Houston. Go ahead.|
||||LMP|Okay. Lost you there for a minute. We had good signal strength all through that, so I figured it was your problem.|
||||CC|Roger. We're just waiting here - You ready for the pad?|
||||LMP|We were calling you, and you missed us. So you might think about that. Ready for the pad.|
||||CC|Okay. It’s a TLI plus 90, SPS/G&N; 66953; minus 0.59» plus 1.88; ignition time, 004:40:01.48; minus 0351-8, minus 0000.1, plus 3378.2; roll is 180, 073, 003; NOUN 94 [sic] is - is not applicable, Hp is plus 0020.1; 3396.4, 4:50, 3380.8; sextant star is number 11, that's 11, 342.4, 32.3. Stand by. 17, Houston; are you still reading me?|
||||LMP|Hey, Houston, if you read, we're reading you. Got you all the way through the trunnion on sextant star.|
||||||
|||||Tape 3/11|
||||CC|Okay, we'll have to wait and pick you up at Ascension. We just had a keyhole pass at Bermuda, and a little bit of a pass at Vanguard.|
00|01|43|51|LMP|Okay, I'll wait for you to finish that, and on the re adback. Okay.|
||||CC|That's affirmative. Stand by. We've got Vanguard, I can continue on with - after trunnion, the bore-sight Star is not applicable, Jack. NOUN 6l, plus 13.29, minus 032.00; 1099-2, 34904; GET of .05G, 024:38:09. Want to read back that much of the pad, Jack?|
||||LMP|Okay, Bob. It's TLI plus 90 pad, SPS/G&N; 66953; minus 0.59, plus 1.88; 004:40:01.48; minus 0351.8, minus four zeros 1, plus 3378.2; 180, 073, 003; Ha is NA; plus 0020.1; 3396.4, 4:54, 3380.8; 11, 342.4 32.3. Boresight is NA; plus 13.29, minus 032.00; 1099-2, 34904; 024:38:09. Over.|
||||CC|Roger, Jack. Good readback except burn time is 4:50 and not 4:54. And we'll be losing you here in about a minute, so wait on the rest of that pad. Just a reminder for Ron, we'll be standing by at Ascension for the next gyro torquing and -we, might have a drift update on the - IMU there,|
||||LMP|Okay, he copied that. And we'll wait for the rest of the pad.|
||||CC|Okay.|
||||LMP|Burn time was 4:50 - I think that was when you started to cut out.|
||||CC|Roger.|
00|01|48|11|CC|17, this is Houston through ARIA. How do you read? Over.|
|||||END OF TAPE|
||||||
|||||Tape 4/1|
||||APOLLO|17 AIR-TO-GROUND VOICE TRANSCRIPTION|
00|01|48|53|CC|17 Houston through ARIA. How do you read?|
||||CC|17, Houston. How do you read through ARIA?|
00|01|5U|07|CC|17, Houston.|
||||LMP|Go ahead.|
||||CC|Roger. You're back with us. I'll finish up that TLI plus 90 pad so we can talk a little here if you want.|
||||LMP|Go ahead.|
00|01|54|19|CC|Okay. Set stars are Sirius and Rigel; R^IGN 318; 148; 358. There'll be no ullage. Okay. Down at the bottom of the pad we've got the P37 for lift-off plus 9. GET is 009:00; DELTA-V^, U897; longitude, minus 175; GET of 400K, 033:49. Over.|
00|01|55|09|LMP|Okay, Bob. Zero - Sirius and Rigel; 318; 148; 358; no ullage; 009:00; 4897; minus 175; 033:49. Over.|
||||CC|Okay, Jack. Good readback.|
||||LMP|Okay, Bob. We had - as usual - up here (laughter) a spectacular sunrise, and Gene wants to talk to you.|
||||CDR|I got some numbers on Ron's P52 for you, Bob.|
||||CC|Okay; standing by to copy. Go ahead.|
||||CDR|Okay. NOUN 71 were stars 22 and 24; NOUN 05 are all balls; NOUN 93s are all minus. They're 00.037, 00.007, and 00.021. That's minus 37> minus 07, and minus 21; and they were torqued at 01:51:40.|
||||CC|Okay. We copy.|
||||LMP|Bob, we're over - what might be - intermediate to low strata that have a very strong crenulation pattern - pulling out some geological terms here. I don't think I've ever seen anything like it -flying.|
||||||
Tape 4/2||||||
||||CC|Roger.|
||||LMP|Looks like about a north-south lineation with a very strong crinkling, roughly east-west.|
||||CC|Roger. Copy that; that's interesting. You know, you're just directly over that South Atlantic area. Your - you - your path just kind of kept you going right between the - Africa and South America, right dead center all the way.|
00|01|57|44|CC|And, 17, just for your information, we've searched all the data we can, and we cannot find anything wrong with the spacecraft or the booster at all. Everything is looking real fine, and the only problem in the air is that - those master alarms that you have reported - we're not able to tie in anything common yet to any of those things either.|
||||CDR|Okay, Bob. We have not had any for - quite some time, I think, since the last time we talked to you about them.|
||||CC|Roger. Understand. We'll probably get a good workout on that after TLI and try and track it down one more.|
||||CDR|Okay. But, also, we have not really been doing much switching since the insertion checklist was complete, either.|
||||CC|Roger. Understand. It's got you glued to the windows, I guess, huh.?|
||||CDR|They are interesting; I'll say that.|
||||IMP|Well, I certainly am, Bob, and - again there's a big - a fairly continuous intermediate cloud deck, I think. And it has patterns comparable to what I've seen on pictures of ice floes.|
||||CC|Roger. Understand.|
||||LMP|And - of pack ice; I should say pictures of pack ice in the Antarctic.|
||||||
|||||Tape 4/3|
00|01|59|00|CC|17, Houston. We've got two questions concerning the MASTER ALARMs. One, do you get the MASTER ALARM on the LEB also; and, two, do you get the tone with the MASTER ALARM?|
||||LMP|We did get the tones. The MASTER ALARMs were on both - panel 1 and panel 3. I can’t tell you about the LEB right now. Maybe Ron can.|
||||CMP|No, I didn't pay that much attention.|
||||CC|Okay.|
||||CDR|And, Bob, there was something interesting I wanted to get around to tell you. The - MISSION TIMER down in the LEB, when Ron went down there to get things squared away, was about 15 seconds or so behind all the other clocks.|
||||CC|Roger. We copy that.|
||||CDR|Okay; and we reset it - resynced it - and it's been running okay. I don’t know whether that's a clue to anything or not, but apparently it happened either during launch - or somewhere before we got down there right after insertion.|
||||CC|Okay. We’re going to lose you here in about 9 seconds. You are GO and looking great, and we'll work on it. And if you get another MEV [?], will you check the T/FIR for us?|
||||CDR|Yes, sir; sure will do, Bob. We’ll see you. What's our next AOS?|
||||CC|Stand by. It's Carnarvon at 02:25-|
||||CDR|Thank you.|
00|02|25|18|CDR|I see you’re trying.|
||||CC|17, Houston. How are you doing?|
||||LMP|Well, we're pretty good. You’re wavery here a little bit on signal strength.|
||||||
Tape 4/4||||||
||||CC|Okay. We've got a TLI pad any time you're ready to copy it, Jack.|
||||LMP|Goodness; okay, let me get rid of something here. Ron, I'm putting that right underneath you.|
||||CC|And, guys, we'd like POO and ACCEPT, please.|
||||LMP|Okay.|
||||CC|You'll get a CSM state vector if you'll give us POO and ACCEPT.|
00|02|25|51|CDR|Got POO and ACCEPT.|
||||LMP|Okay. Let me have my favorite pad.|
00|02|25|54|CC|Okay. Here's the TLI pad. Time base 6 at 3:02:57; 180, 312, 000; 5:51; DELTA-Vc is 10359.6, 35582; 000, 345, 040; extraction will be at 300, 165, 320; 312.0, 306.0, 57:10, yaw is 0; ejection time, 4 plus 39 plus 00. Over.|
||||LMP|Okay, Houston. Here's your TLI pad. 3:02:57; 180, 312, 000; 5:51; 10359.6, 35582; 000, 345, 040; 300, 165, 320; 312.0, 306.0 57:10, 000; ejection time, 4 plus 39 plus 00.|
||||CC|Good readback, Jack; and we'd like OMNI Charlie, and it's your computer, and you've got your state vector.|
00|02|28|04|LMP|Okay. You’ve got 0MRI Charlie. And, Bob, we had almost a completely weather-free pass over Africa and Madagascar. And the scenery - both aesthetically and geologically - was something like I've never seen before, for sure.|
||||CC|Roger.|
||||LMP|We got odds and ends on the tape and quite a bit on the film.|
||||CC|Roger; good show. Are you saying that you didn't have any weather over that southern Africa there?|
||||||
|||||Tape 4/5|
||||LMP|Not very much. Barely broken clouds in some places. Most of the countryside was clear.|
||||CC|Roger.|
||||LMP|There were - patterns - like I haven’t even seen in textbooks. Maybe I haven’t been looking enough, but some of the desert and grassland patterns were - had the appearance of ice crystals almost, except on a megascale, if you - have ever looked at ice crystals in sand.|
||||CC|Roger.|
||||LMP|Or, better yet, ice crystals on your car window when you - get out early in the morning up in -northern areas.|
||||CC|Roger. And just be advised, we'll be standing by for the GO/NO GO for PYRO ARM when we get to Hawaii, and we'll be giving you a GO for TLI about that time.|
||||LMP|Okay; and we'll be ready.|
||||CC|And, Ron, in - on the Launch Checklist, on 2-25, on the manual and nominal S-IVB TLI-1, add 34 degrees on the nominal pad for all the pitch angles; and on the manual pad, add 34.5 degrees to all the pitch angles, and you'll have it right.|
||||CMP|Okay, Bob. You ... - -|
||||CC|And - -|
||||CM?|- - let me get set. That's - okay, we'll just add 34 to the nominal and 34.5 to all the manual ones ... - -|
||||CC|And you'll want to do that on your cue card also, Ron.|
||||CMP|Yes, that's affirm.|
||||CC|And we're about ready to LOS; we'll see you at Hawaii.|
||||||
Tape 4/6||||||
||||CDR|Okay, Bob, we'll see you - -|
||||CC|02 plus 50 at Hawaii.|
||||CDR|Okay, 50. And we'll be into our TLI checklist, and - we'll be ready for that PYRO ARM.|
||||CC|Okay.|
|||||HAWAII (REV 2)|
00|02|49|52|CC|Apollo 17, Houston.|
||||LMP|Go ahead.|
||||CMP|Houston, this is Apollo 17. Go ahead.|
||||CC|Hey, Ron, you're sounding great. Good voice here.|
||||LMP|Golly, we've got things all set up here and we're kind of standing by for a logic check - whenever you guys - can give us a GO.|
||||CC|Roger. As soon as we get some TM in here, we'll give you a GO.|
||||LMP|Okay.|
00|02|50|37|CC|17, Houston. We’re ready for the logic check.|
||||CDR|Okay, Bob. Okay. Wait 1.|
00|02|50|55|CDR|Okay. SECS ARM breakers are closed.|
||||CC|Roger.|
00|02|51|00|CDR|Okay; and LOGIC 1 is ON -|
00|02|51|02|CDR|MARK it; and LOGIC 2 is ON -|
00|02|51|05|CDR|MARK it.|
00|02|51|16|CC|17, you're GO for PYRO ARM.|
||||CDR|Thank you; understand GO for PYRO ARM.|
||||CC|17 - -|
||||||
|||||Tape 4/7|
||||LMP|And, Bob, in case you're interested, there - all through the nightside pass here - there's a -quite a strong - well - stronger than I would have ever expected - horizon glow off to the north. I suspect that, I think Gene said a while ago that it's around on his side also.|
||53|15|CC|Roger. Guys, I've got the word you wanted to hear; you are GO for TLI - you're GO for the Moon.|
||||CDR|Okay, Robert. I understand. America and Challenger with their S-IVB are GO for TLI.|
||||CC|That's affirmative.|
||||CDR|You're a sweet talker.|
||||CC|We try to please here, Gene.|
||||CDR|You know, somehow, Bob, I knew you were going to say that - we were GO - and that you try to please.|
||||CC|We've been working together too long, I guess.|
||||CDR|Not long enough, yet.|
||||CC|And, 17; Houston. You're about 1 minute from LOS, and we'll pick you up at Goldstone at about 3 hours and 00 minutes; and that's only a couple of minutes prior to time base 6 start.|
